Album,Song,Lyrics
Fuse,Love's Poster Child,"You're pretty as a daisy in an open field
The way you make me feel from the get-go
I had to let go of every little thing that Ive ever known
You shake me up like Coke in a bottle
You're a pedal to the floor, full throttle
Ain't nothin else on my mind when I see that pretty smile
Go on
[Chorus:]
Show me how it's done this side of Dixie
I'm a broke down truck, baby, won't you fix me
Just keep on dancin til the break of dawn, come on, come on
Stars fall down, make the world stop, kiss me
Wherever I go, I want you with me
Somethin bout you makes my heart run wild
You're love's poster child
Damn girl, you make me feel so free
Like a summer sun shining down on me
And we're flying so high and good Lord we ain't even trying
You got a hold on me now, like a southern wind
Taking me places Ive never been
And I'm lost in your eyes and come on darling, do it again
"
Fuse,She's My 11,"I'm a lucky man, yes, I am
Living in Heaven down here on earth
Her Tennessee smile drives me wild
Don't you know, I know what its worth
Shes every little thing in life that makes me feel good
[Chorus:]
She's my radio turned up to 11
She's my country song that I just gotta sing along to
So fine, so fine, like the finest wine
Shes my blue-eyed dream, my summer queen
I can't believe shes mine, all mine
Mine, all mine, all mine
Mine, all mine, all mine
That cool breeze kiss from her lips
Is what I'm missing when I'm gone
To tell the truth my heart's shot through
When it comes to love, she can do no wrong
Shes every little thing in life that makes me feel so good
[Repeat Chorus]
Whoa, oh, whoa, oh, oh
She got my heart skippin a beat
Whoa, oh, whoa, oh, oh
She got me dancin in the street
[Repeat Chorus]
Mine, all mine, all mine
"
Fuse,Come Back To Me,"If there's sand that you ain't wrote your name in
If you're tired of the view from the same window
If there's lips that you wanna be drunk on
Ferris wheels that you need to get stuck on, go...
See everything you think you need to see,
then come back to me
If there's pavement you ain't put your shoes on
If there's dance floors you ain't made a move on yet
And if you're feelin' too safe here beside me
And you wanna do something you might regret
Try the whole world on if you feel the need,
Then come back to me
I wouldn't want you to miss a thing
I wouldn't wake you from any dream you ever have
So go on and go unroll every map
If you gotta leave, you gotta know
I love you enough to let you go
And if there's greener grass
Hey I wanna hold ya, but I don't want to hold you back
If you fly like a bird in the jet stream,
hope the sky is in Hollywood-set-scene blue.
And if you land with a tan and your shades on
Hope the promise the postcard made comes true
But if ain't all that you dreamed it'd be...
Come back to me
I wouldn't want you to miss a thing
I wouldn't wake you from any dream you ever have
So go on and go unroll every map
If you gotta leave, you gotta know
I love you enough to let you go
And if there's greener grass
Hey I wanna hold ya, but I don't want to hold you back
If you find someone else who deserves you
Hope he loves you enough not to hurt you
But if he does you know right where I'll be...
Come back to me
"
Fuse,Red Camaro,"Road trip to New Orleans
Or gettin married in Vegas
Sunsets down on the sand
Lettin loose and goin crazy
Somewhere, somebody tonight is falling in love
And 325 horses can't get me to you fast enough
[Chorus:]
Your lips around a Coca-Cola
My hand on the wheel and your head on my shoulder
Some things never go out of style
Like you and me together
Staring at your legs on the leather of my
Red Camaro
You got them cowgirl boots on
That summer dress blowin
Girl, there ain't nothin' bout you that
Don't get to me and you know it
When it comes to love, it ain't ever changin
Same things will always get a boys heart racin'
[Repeat Chorus]
Pulling off on the side of the dirt road
So many things that we know, but we don't know
Discovering you by the glow of the dashboard light
Falling in love in the middle of nowhere
Maybe it's wrong, but it looks like we don't care
It feels right, yeah, it feels so right
Just like
Your lips around a Coca-Cola
My hand on the wheel and your head on my shoulder
And some things never go out of style
Like you and me together
Oh, birds of a feather
Your lips around a Coca-Cola
One hand on the wheel and your head on my shoulder
And some things just never go out of style
Like you and me together
Staring at your legs on the black leather, of my
Red Camaro"
Fuse,Little Bit Of Everything,"I wish I could take a cab down to the creek
And hang a disco ball from an old oak tree
Smoke and drink once in a while
Somehow it'd be good for me
I want a cool chick that'll cook for me
But'll dance on the bar in her tan bare feet
And do what I want when I want and she'll do it with me
I don't need too much of nothing
I just wanna sing a little chill song
Get my groove on
Pour something strong
Down in my drink
Oh, I know
That I don't need a whole lot of anything
I just want a little bit of everything
Na na na na, na na na na
I just want a little bit of everything
Na na na na, na na na na
Now I don't need a garage full of cars
But I'll take a whole box of Cuban cigars
And I'll smoke 'em nice and slow
Like they were good for me
Don't need a ranch or a big piece of land
But I like to get a little bit of dirt on my hands
A big ole couch in a big ole room
Still feels lonely when it's just you
Yes it does
I don't need too much of nothing
I just wanna sing a little chill song
Get my groove on
Pour something strong
Down in my drink
Oh, I know
That I don't need a whole lot of anything
I just want a little bit of everything
Na na na na, na na na na
A little bit of everything
Under the sun
So, when I kick back basking in it
I'll be OK with what I've done
Still having fun
Cause I don't need too much of nothing
I just wanna sing a little chill song
Get my groove on
Pour something strong
Down in my drink
Oh, I know
That I don't need a whole lot of anything
I just want a little bit of everything
Na na na na, na na na na
I just want a little bit of everything
Na na na na, na na na na
I just want a little bit of everything
Yeah yea yea
Whoa, whoa, oh yeah"
Fuse,Raise Em Up,"Raise em' up
I'm talkin' 'bout lighter on a Saturday night
The band plays a song you like
And you sing along
Raise em' up
I'm talkin' 'bout daddy's old pick-up truck
Shotgun seat there's the one you love
And you're kissin' on
Get those white sails sailin' down in Mexico
It's just a whiskey glass
If you ain't makin' a toast
Lift your tear-filled eyes
Up to the sky
Comin' home you've been gone too long
Tonight we're gonna
Raise em' up
Raise em' up
You've got a voice, you've got a choice
Go make some noise
Don't ever let em' tell you
Who you are
Raise em' up
Fist black and blue
Fight for the truth
It's what you do
Hand on your heart
For the stripes and stars
Black umbrellas in the pourin' rain
Sunday morning coming down
Amazing Grace
Lift those tear-filled eyes up to the sky
And as the flag flies say goodbye
Tonight we're gonna raise em' up
So you meet someone
The only one
You take her by the hand
Make a stand
Buy some land
Make some love
And then babies come
Raise em' up 
Raise em' up
Raise em' up
Trophy high
Raise em' up
To the sky
Raise em' up
Show everybody that new born smile
Raise em' up
Tall and strong
Raise em' up
Right from wrong
Raise em' up so damn high they can hear God singing along"
Fuse,Heart Like Mine,"I watched out the window
As you drove away
But we got so much history, baby
Too much good love to throw away
I know I can be a headstrong man
Got a jealous streak a country mile wide
Its just that I'm so damn scared of losing you
As you're fading out of sight
Ooh, oooh, I don't why I do this every time
Ooh, oooh, run the other way from a heart like mine
I'm doing the same things
I saw my father do
Cause I was just a kid in the corner
Watching words as they turned black and blue
I'm the son of a son of a headstrong man
So, defensive so full of foolish pride
But I just will not lose you, baby
And I'm starting to realize
Ooh, oooh, I think I know why I do this every time
Ooh, oooh, run the other way from a heart like mine
I know the love that we got is good
Can I be a better man, yeah, I know I could
Standing here in the middle of this moonlit road
I know just what I have to do
Ooh, ooooh, I'm runnin to ya fast as I can tonight
Ooh, ooooh, gotta show you what its like, gotta show you what its like
To be loved, so loved by a heart like mine
Gonna wrap my arms around you as strong as young desire
Cause for you it's all beating in a heart like mine"
Fuse,Black Leather Jacket,"I wore a black leather jacket way back in high school
And man, lookin back at these pictures of us, we were so cool
You were so hot in your pink lipstick
Painted on the end of a lit cigarette
And I loved you girl, yeah, I loved you girl
[Chorus:]
And if I put it back on, I'm sixteen sittin next to you
Down by the river you got the shivers, so I put it around you
Were countin down the memories in the moonlight and red wine, vinyl static
Three polaroids, two young hearts, and one real cool, black, leather jacket
A little tattered and torn, it still keeps me warm on a Friday night
Bandana patch from kickin some ass in a frat boy fight
You wore it in the stands at the football games
Some ink beneath the sleeve, I still wear your name
And I loved you girl, yeah, I still love you girl
[Repeat Chorus]
I know you grew up, I grew up, too
You got two kids, hell, I got two kids, too
Thank God they look like you
And every night I put it back it on and I'm sixteen sittin next to you
Down by the river if you get the shivers, Ill put it around you
Were makin them memories in the moonlight and red wine, vinyl static
Three words, two rings, and one real cool, black, leather jacket
Well, there's nothin in the world makes me feel more alive
When its just you and me and the moon is high
I slip into the sleeves and with your hand in mine
I go back to the night when I fell into your eyes
Two kids just fallin in love
And here we are right now, good heavens above
Its only gettin better, baby
Its only getting better, baby
I just love that black, leather jacket"
Fuse,Gonna B Good,"Red sun in a lazy sky
Sittin on the end of my hood
Turning in a Friday night
Yeah, this is gonna be good
Here you come wearin that dress
Just like I hoped you would
A good, long I missed you kiss
Mmm, this is gonna be good
Your blue eyes, green in my pocket
Night is young, were gonna rock it
[Chorus:]
Oh, it's all starting to come together
Stars are lining up like they should
Yeah, like I pictured, but even better
It's gonna be you and me
And its gonna be, yeah, its gonna be good
I know a little hole in the wall
You wanna go, yeah, I thought you would
Well tear it up like a wrecking ball
Mmm, this is gonna be so good
My luck, it's your favorite band
And you dance like I knew you could
Well break it down to a nice, slow jam
Yeah, this is gonna be good
We've got a groove, we better lock it
Night is young, were gonna rock it
[Repeat Chorus]
Oh, the night is young, we're gonna rock it
We're on a roll, we can't stop it
[Repeat Chorus]
Oh, its gonna be so good
Just like I pictured, but even better
Its gonna be you and me
And its gonna be, yeah, its gonna be good"
Fuse,Lucky Charm,"I was livin on a landslide
Fallin fast until you took my
Hand, now I won't ever let you go
Let you go
Four-leaf clover and a horses shoe
Knockin on wood was all I ever knew
I'm savin all my wishing well pennies and
I got so many ever since you came along
[Chorus:]
Sunlight shinin, baby, roll the dice
Now that I got you by my side
We can't lose
No more waitin on a shooting star
I'm betting it all on your pretty heart
Baby, you're my lucky charm
Like an angel from the blue sky
Sent to save me from my dark side
Yeah, the light inside was fading
But I found salvation when I fell into your eyes
[Repeat Chorus]
All I know is
I got your love, I got your love, baby
Yes, I do
I got your love, I got your love, baby
Oh, I got it, baby
I got your love, I got your love, baby
Whoa, oh, oh, whoa
"
Ripcord,Gone Tomorrow Here Today,"A child held up in the sky
To sunset youth, we say goodbye
But I won’t live with regret
Carpe Diem is the secret
‘Cause, it’s....
Gone tomorrow, here today
I ain’t gonna waste it
I ain’t gonna waste it
No, it’s gone tomorrow
But it’s here today
I won’t let it slip away
I feel the rush it’s kicking in
And I wish this night would never end
We’re never coming back around
Like shooting stars, we’re burning out
It’s...
Gone tomorrow, here today
I ain’t gonna waste it
I ain’t gonna waste it
No, it’s gone tomorrow
But it’s here today
I won’t let it slip away
I wanna feel, wanna touch the light
I look around for the friends that have gone and I’m
Reminded that it’s all just a fantasy
But we get to choose what we wanna believe
And I wanna believe that there’s something more
Another level to the dream, right through the door
But right now’s for real and it’s fading fast
Better live ‘cause we’re never gonna to get it back
It’s...
Gone tomorrow, here today
I said, it’s gone tomorrow but it’s here today
I won’t let it slip away"
Ripcord,John Cougar John Deere John 3:16,"I'm a 45 spinning on an old Victrola
I'm a two strike swinger, I'm a Pepsi Cola
I'm a blue jean quarterback saying ""I love you"" to the prom queen
In a Chevy
I'm John Wayne, Superman, California
I'm a Kris Kristofferson Sunday morning
I'm a mom and daddy singing along to Don McLean
At the levee
And I'm a child of a backseat freedom, baptized by rock and roll
Marilyn Monroe in the Garden of Eden, never grow up, never grow old
Just another rebel in the great wide open on the boulevard of broken dreams
And I learned everything I needed to know from John Cougar, John Deere, John 3: 16
Hey, hey
Everything I needed
That's right
I'm Mark Twain on the Mississippi
I'm Hemingway with a shot of whiskey
I'm a TV dinner on a tray trying to figure out the Wheel of Fortune
I'm a Texaco star, I'm a Gibson guitar
I'm still a teenage kid trying to go too far
I'm a jukebox waiting in a neon bar for a quarter
And I'm a child of a backseat freedom, baptized by rock and roll
Marilyn Monroe in the Garden of Eden, never grow up, never grow old
Just another rebel in the great wide open on the boulevard of broken dreams
And I learned everything I needed to know from John Cougar, John Deere, John 3: 16
I spent a lot of years running from believing, looking for another way to save my soul
The longer I live, the more I see it: there's only one way home
And I'm a child of a backseat freedom, baptized by rock and roll
Marilyn Monroe in the Garden of Eden, never grow up, never grow old
Just another rebel in the great wide open on the boulevard of broken dreams
And I learned everything I needed to know from John Cougar, John Deere, John 3: 16
And I'm a child of a backseat freedom, baptized by rock and roll
Marilyn Monroe in the Garden of Eden, never grow up, never grow old
Just another rebel in the great wide open on the boulevard of broken dreams
And I learned everything I needed to know from John Cougar, John Deere, John 3: 16
(John Cougar, John Deere, John 3: 16)
Everything I needed
(John Cougar, John Deere, John 3: 16)
Everything I needed
(John Cougar, John Deere, John 3: 16)
That's right"
Ripcord,Wasted Time,"The rain is coming down tonight
I'm smiling looking at this photograph
I hear that song and I'm flying right back to when we had it made
Every Friday night when the sun went down
We'd be running them streets like we owned the town
And I just can't let it go, no, I just can't let it go
I wonder if you ever think about it like I do
Seven kids on a two lane road
Had ""The Guns"" on the radio
After all this time it still feels so good
When I think about those summer nights
Singing out the window, on the back roads, ""Sweet Child O' Mine""
Sipping on the locos spark of light
Ain't it funny how the best days of my life
Was all that wasted time, all that wasted time?
Out of nowhere it slipped away
And the rope by the river hangs silently
And the town that we knew ain't nothing like it used to be
Ah, I can't explain
They took all the colour from the picture frame
And the days got sold to the grid and the game
But I just can't let it go, no, I just can't let it go
I wonder if you ever think about it like I do
Seven kids on a two lane road
We had ""The Guns"" on the radio
After all this time it still feels so good
When I think about those summer nights
Singing out the window, on the back roads, ""Sweet Child O' Mine""
Sipping on the locos spark of light
Ain't it funny how the best days of my life
Was all that wasted time, all that wasted time?
Swinging on the line
Living all that wasted time
Hey, hey, now
Summer dresses drying out on the hood of the car
Only music that we had was out the left speaker
We were living every second 'til the time ran out
We had nothing but we had it all
When I think about those summer nights
Sneaking out the window, running back roads, your hand in mine
We were going nowhere, we were so alive
Uh huh, ain't it crazy how the best days of my life
Was all that wasted time, all that wasted time?
We were swinging out on the line
Living all that wasted time
Hey, you know oh
All that wasted time
Don't you feel it coming on back now?
Time, time, time"
Ripcord,Habit Of You,"I’m no stranger to the love of a lowly vice
I drowned my liver and I gambled with my pride
I’ve had a bad case of addicted phases
Moving from one to another
But you got me changing my ways
I’m breaking all the habits I’ve made
I could make a habit of you
Waking up in my bed
Staying up till two
‘Cause you’re stuck in my head
It’s a symphony you sing to me
When you call out my name
I don’t know what else to do
But make a habit of you
Habit of you
Habit of you
Cut out the smokes and I stopped staying up all night
I quit checkin’ my phone and I'm savin’ my dimes
‘Cause it’s a wild thing but you got me jonesin’
Need another taste of you
I don’t think I could quit you now
You’re all that I can think about
I could make a habit of you
Waking up in my bed
Staying up till two
‘Cause you’re stuck in my head
It’s a symphony you sing to me
When you call out my name
I don’t know what else to do
But make a habit of you
Habit of you
Habit of you
Alive
Something ‘bout the look in your eyes
Can never get enough of this
High
Maybe I’m an addict but I just gotta have it
I just gotta have you
Oh, it’s chemical, it’s physical, it’s spiritual
It’s magical, it’s lyrical this high
Maybe I’m an addict but I just gotta have it
I just gotta have you
I could make a habit of you
Waking up in my bed
Staying up till two
‘Cause you’re stuck in my head
It’s a symphony you sing to me
When you call out my name
I don’t know what else to do
But make a habit of you
Habit of you
Habit of you
Habit of you"
Ripcord,Sun Don't Let Me Down,"Keith Urban, Mr. Worldwide
They say life is short
So, I'ma live it up
Tonight it's going down
'Til the sun comes up
2 a.m. and I'm about to lose my mind
The way she's moving that black dress
Like her hips are on fire
There in the headlights
Dancin' like she's in a movie scene
To die for and it's killin' me
Stars are out But they're fadin' fast
Gotta make it last
And I'm so close to heaven
So, just hold your light 
Cause I need the night
Sun don't let me down
She's almost in my arms right now
I know you gotta rise for the birds to sing
But I need the moonlight to do my thing
Sun don't let me down
Don't let me down
Hey, don't get me wrong
I like the way you shine
I know you love kissin' on her skin
But it's my turn tonight
Starin' at her lips
Playin' with my name
Whispering, ""Come to me""
She's pulling me in
Like I'm on a chain
Stars are out Yeah, they're in the sky
Like they're in her eyes
I think I found my heaven
But just have a heart
Stay where you are
Sun don't let me down
She's almost in my arms right now
I know you gotta rise for the birds to sing
But I need the moonlight to do my thing
Sun don't let me down
Don't let me down
Life is short so I'm livin' it up
Tonight it's goin' down, yeah, 'til the sun comes up
Then we do it all again, 'cause we ain't givin' a ""wha""
And all the women at the party givin' it up
Time is money and I ain't wastin' no time
So, fill my cup up with Voli, water and lime
Take a shot for the soldiers in the field
Thanks for the freedom and that's for real
Tonight we're getting hammered, banged-up and tanked
That means get off the chain, let loose and drank
Mommy wanna play the adult version of Truth-or-Dare
So, I took her to the back and pulled her hair, yeah
Sun don't let me down
She's almost in my arms right now
I know you gotta rise for the birds to sing
But I need the moonlight to do my thing
Sun don't let me down
Don't let me down
She's almost in my arms right now
I know you gotta rise for the birds to sing
But I need the moonlight to do my thing
Sun don't let me down, no, oh
Don't let me down
Don't let me down
Don't come around
Stay underground
No, no, don't let me down"
Ripcord,Getting' In The Way,"Moonlight, it’s gotta be close to midnight
Where did it go
All the time, all the friends left waiting
Never made it ‘cause we kept making out
In the driveway, who would’ve thought in the driveway
That we would get lost
In that dashboard radio static
Makin’ our own kind of magic
Oooo, oh, I said, thirty more minutes, thirty minutes ago
Oooo, oh, but we’re still right here and you already know that
I should leave, put the car in drive babe
But your kiss keeps tellin’ me to stay
Yeah, your lips keep gettin’ in the way
You know we should’ve called it a night, babe
But goodbye’s something I can’t say
Yeah, your lips keep gettin’ in the way (gettin’ in the way)
Windows, we already fogged up the windows
We’re writing our names on the glass
As the clock keeps ticking
Sun’ll be up any minute
Oooo, oh, I said, thirty more minutes, thirty minutes ago
Oooo, oh, but we’re still right here and you already know that
I should leave, put the car in drive babe
But your kiss keeps tellin’ me to stay
Yeah, your lips keep gettin’ in the way
You know we should’ve called it a night, babe
But goodbye’s something I can’t say
Yeah, your lips keep gettin’ in the way (gettin’ in the way)
‘Cause goodbye’s something I, something I can’t say
Yeah, your lips keep, keep
Gettin’ in the way
I should leave, put the car in drive babe
But your kiss keeps tellin’ me to stay
Yeah, your lips keep gettin’ in the way
You know we should’ve called it a night, babe
But goodbye’s something I can’t say
Yeah, your lips keep gettin’ in the way (gettin’ in the way)"
Ripcord,Blue Ain't Your Color,"I can see you over there
Staring at your drink
Watchin' that ice sink
All alone tonight
And chances are
You're sittin' here in this bar
'Cause he ain't gonna treat you right
Well, it's probably not my place
But I'm gonna say it anyway
'Cause you look like
You haven't felt the fire
Had a little fun
Hadn't had a smile in a little while
Baby
Blue looks good on the sky
Looks good on that neon buzzin' on the wall
But, darling, it don't match your eyes
I'm tellin' you
You don't need that guy
It's so black and white
He's stealin' your thunder
Baby, blue ain't your color
I'm not tryna
Be another just
Pick you up
Kinda guy
Tryna drink you up
Tryna take you home
But I just don't understand
How another man
Can take your sun
And turn it ice cold
Well, I've had enough to drink
And it's makin'
Me think that I just might
Tell you if I were a painter I wouldn't change ya
I'd just paint you bright
Baby
'Cause blue looks good on the sky
Looks good on that neon buzzin' on the wall
But, darling, it don't match your eyes
I'm tellin' you
You don't need that guy
It's so black and white
He's stealin' your thunder
Baby, blue ain't your color, no,no no
Mmm. It ain't your color, baby
Mmm, baby.
Blue looks good on the sky
Looks good on that neon buzzin' on the wall
But, darling, it don't match your eyes
I'm tellin' you
You don't need that guy
It's so black and white
He's stealin' your thunder
Baby, blue ain't your color
Blue ain't your color
Mmm. No, no, baby
Come here, baby
Lemme light up your world"
Ripcord,The Fighter,"[Keith Urban:]
I know he hurt you
Made you scared of love, too scared to love
He didn't deserve you
Cause your precious heart is a precious heart
He didn't know what he had and I thank God, oh, oh, oh
And it's gonna take just a little time
But you're gonna see that I was born to love you
[Keith Urban & Carrie Underwood:]
What if I fall?
I won't let you fall
What if I cry?
I'll never make you cry
And if I get scared?
I'll hold you tighter
When they're tryna get to you, baby, I'll be the fighter
What if I fall?
I won't let you fall
What if I cry?
I promise I'll never make you cry
And if I get scared?
I'll hold you tighter
When they're tryna get to you, baby, I'll be the fighter
[Keith Urban:]
Look in the mirror
You're beautiful, so beautiful
I'm here to remind you
You're my only one, let me be the one
To heal all the pain that he put you through
It's a love like you never knew
Just let me show you
[Keith Urban & Carrie Underwood:]
What if I fall?
I won't let you fall
What if I cry?
I'll never make you cry
And if I get scared?
I'll hold you tighter
When they're tryna get to you, baby, I'll be the fighter
What if I fall?
I won't let you fall
What if I cry?
I promise, I'll never make you cry
And if I get scared?
I'll hold you tighter
When they're tryna get to you, baby, I'll be the fighter
I wanna believe that you got me, baby
I swear I do from now until the next life
I wanna love, wanna give you all my heart
[Chorus - Keith Urban & Carrie Underwood:]
What if I fall?
I won't let you fall
What if I cry?
I'll never make you cry
And if I get scared?
I'll hold you tighter
When they're tryna get to you, baby, I'll be the fighter
What if I fall?
I won't let you fall
What if I cry?
I promise I'll never make you cry
And if I get scared?
I'll hold you tighter
When they're tryna get to you, baby, I'll be the fighter
What if I fall?
What if I cry?
And if I get scared?
I'll hold you tighter
When they're tryna get to you, baby, I'll be the fighter"
Ripcord,Break On Me,"There'll be days your heart don't wanna beat
You pray more than you breathe
And you just wanna fall to pieces
And nights, those 2 AM calls
Where dreams become walls
And you just need a break
Break on me
Shatter like glass
Come apart in my hands
Take as long as it takes, girl
Break on me
Put your head on my chest
Let me help you forget
When your heart needs to break
Just break on me
There'll be times when someone you know
Becomes someone you knew
But you'd do anything to change it
And words you wanna take back
But you know you can't
When the page just won't turn
And it still hurts
Break on me
Shatter like glass
Come apart in my hands
Take as long as it takes, girl
Break on me
Put your head on my chest
Let me help you forget
When your heart needs to break
Just break on me
Oh, when you need somebody
When you need somebody right now
You're where I'll be
Break on me
Shatter like glass
Come apart in my hands
Take as long as it takes, girl
Break on me
Put your head on my chest
Let me help you forget
When your heart needs to break
Just break on me
Break on me
Break on me, baby"
Ripcord,Boy Gets A Truck,"It ain't a story as old as time
Just as old as when they first
Rolled off the assembly line
Everybody knows how it goes
Once upon a time, four wheels rolled and a
Boy gets a truck, truck gets a girl
Girl gets a midnight feeling he's the one
One night turns to love
Love turns into one knee down
Down payment on a 3 bedroom house
Filled with the sound of little feet
Then you blink and he's asking for the keys to pick her up
Boy gets a truck
It's freedom flying down a two-lane
Young love steaming up the windows
‘Cause it can't wait
She's whispering in your ear
While you're tryin' to keep it on the road
It's been goin' on for years
Boy gets a truck, truck gets a girl
Girl gets a midnight feeling he's the one
One night turns to love
Love turns into one knee down
Down payment on a 3 bedroom house
Filled with the sound of little feet
Then you blink and he's asking for the keys to pick her up
Boy gets a truck, truck gets a girl
Yeah, she'll slide on over
Put her head on your shoulder
While the wheels keep turnin' the world
A boy gets a truck
Boy gets a truck, truck gets a girl
Girl gets a midnight feeling he's the one
One night turns to love
Love turns into one knee down
Down payment on a 3 bedroom house
Filled with the sound of little feet
Then you blink and he's asking for the keys to pick her up
Boy gets a truck, truck gets a girl"
Ripcord,Your Body,"All the burnin’ lights
Go rushin’ by
I’m drivin’ like a wild man outta the city
Gotta leave the madness behind
This jungle world gets so insane
It’s a damned if you do
Damned if you don’t kinda deal
In this crazy game
Shinin’ in the darkness
Brighter than the sun
You fall into me
And we are one
And everything in the world is right
Stars align whenever my body
Is touching your body
And when I got your skin on mine
Fear gives way to heaven inside me
Whenever my body is touching your body
Your slight of hand
And your fire lips
Like a man with a habit
All I know’s I gotta have it
Yeah, the magic in your fingertips
The things you do
And the love we make
Underneath the covers
You carry me away
And everything in the world is right
Stars align whenever my body
Is touching your body
And when I got your skin on mine
Fear gives way to heaven inside me
Whenever my body is touching your body
They say, nothing lasts forever
We make that so untrue
When forever’s come and gone
I’ll still be holding on to you
And everything in the world is right
Stars align whenever my body
Is touching your body
And when I got your skin on mine
Fear gives way to heaven inside me
Whenever my body is touching your body"
Ripcord,That Could Still Be Us,"Wide awake staring at my phone
Who's gonna give in first?
We don't have to be all alone
We don't have to feel this hurt
‘Member those nights in your driveway
Feeling like the only ones left on earth
And maybe I'm crazy
But I think that maybe
That could still be us
'Cause it still is sometimes at night when my eyes are shut
Wish I could say it don't get to me but it does
And I know I probably think about you way too much
But that's because
That could still be us
I went down to the riverbank
Looked in the water and saw your face
This small town summer wind
Whispers all my mistakes
‘Member those nights in your backyard
Making each other shake
And lately it kills me
And nothing can fill me
'Cause
That could still be us
And it still is sometimes at night when my eyes are shut
Wish I could say it don't get to me but it does
And I know I probably think about you way too much
But that's because
That could still be us
That could still be us
That could still be us
That could still be us
Tail lights fading in the dark
I shoulda called out your name
I go by there some nights and park
Replay it all again
What woulda been
What shoulda been
What was
That could still be us
And it still is sometimes at night when my eyes are shut
Wish I could say it don't get to me but it does
And I know I probably think about you way too much
But that's because
That could still be us
That could still be us
That could still be us
That could still be us
"
Ripcord,Worry About Nothin,"Give me a hundred acres, cut a path through the long leaf pines
A little piece of paper saying everything I see is mine
As long as you're beside me, it's all the same when the daylight ends
I ain't never gonna worry ‘bout nothin' again
I ain't never gonna worry ‘bout nothin' again
(Tryin' to) make the money but the money ain't gonna make me
Do nothin', I don't really want to
Tryin' to make the money but the money ain't gonna make me
Do nothin' but spend a little time on you
You sittin' there lookin' all pretty
In the sunset tree line half-drunk with me (and I)
Love that feelin' when the smile starts kickin' in
Ain't never gonna worry ‘bout nothin' again
You sittin' there lookin' all pretty
In the sunset tree line sparkin' up with me
And I love that feelin' when the smile starts kickin' in
I ain't never gonna worry ‘bout nothin' again
I'll take a blue sky highway, Painted Desert to the Vegas strip
Or a sleepy hometown with just one or two street lights lit
Where the blacktop dies and the gravel begins
Me and you skinny dippin' where the river bends
Ain't never gonna worry ‘bout nothin' again
I ain't never gonna worry ‘bout nothin' again
Paint the barn roof “See Rock City”
Kickin' back just a couple of sunshine hippies
Yeah, the way that you and the smoke and the whiskey blend
Ain't never gonna worry ‘bout nothin' again
Paint the barn roof “See Rock City”
Kickin' back just a couple of sunshine hippies
Yeah, the way that you and the smoke and the whiskey blend
Ain't never gonna worry ‘bout nothin' again
(Tryin' to) make the money but the money ain't gonna make me
Do nothin', I don't really want to
Tryin' to make the money but the money ain't gonna make me
Do nothin' but spend a little time on you
You sittin' there lookin' all pretty
In the sunset tree line half-drunk with me (and I)
Love that feelin' when the smile starts kickin' in
Ain't never gonna worry ‘bout nothin' again
Paint the barn roof “See Rock City”
Kickin' back just a couple of sunshine hippies
Yeah, the way that you and the smoke and the whiskey blend
Ain't never gonna worry ‘bout nothin' again"
Graffiti U,Coming Home,"I wake up feeling
In my soul I'm
Living someone else's life
I'm turnin' into concrete
Harder than these city streets
Where no one even cares if I'm alive
I gotta get it right, mhm
Get it right, mhm
There's a place that I know where they all know me
I gotta get back now to the ones who love me
Wrap myself around you, never let you go
There's nothin' in the world that feels like
The place that I know where they all know me
I gotta get back now to the ones who love me
Wrap myself around you, never let you go
There's nothin' in the world that feels like
Coming home
Home, home
Coming home
My mind's heavy and I can't sleep
Not even a memory is good enough
To get me through the night
I'm longin' for the real thing
People who know the real me
And all the ways to love me back to life
Mhm, I gotta get it right, ooh yeah
Get it right, ooh yeah
There's a place that I know where they all know me
I gotta get back now to the ones who love me
Wrap myself around you, never let you go
There's nothin' in the world that feels like
The place that I know where they all know me
I gotta get back now to the ones who love me
Wrap myself around you, never let you go
There's nothin' in the world that feels like
Coming home
Home, home
Coming home
Home, home
Coming home
Yeah I know it's only one call away
But it's not the same
Yeah I know it's only one call away
But it's not the same (Just not the same)
Yeah I know it's only one call away
But it's not the same (It's not the same)
Yeah I know it's only one call away
But it's not the same
There's a place that I know where they all know me
I gotta get back now to the ones who love me
Wrap myself around you, never let you go
There's nothin' in the world that feels like
The place that I know where they all know me
I gotta get back now to the ones who love me
Wrap myself around you, never let you go
There's nothin' in the world that feels like
Coming home
I'm feeling lost in all the madness
I need somewhere to ease my mind
Coming home
The sidewalks filled with different faces
So many place but there's none like mine
Coming home
"
